index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
400,7,400,45,0,0,2,4,44,0,ddddddrrrurruruuuullllldddddruuuurdddruruuld,1111111/1111111/1111111/1111111/1111111/1111110/1111000,images/grid_0400_n7_seed400.svg,optimal,optimal-400,,,,0.29545454545454547,0.3409090909090909,0.13636363636363635,0.22727272727272727,0.4186046511627907,2.3157894736842106,6.0,1.0,1.656013970794976,0,5.488898091471656,155
54,7,54,43,0,0,3,2,43,1,ddddddrrrrrruludlluuuurrdruullllldrdldddruu,1111111/1111111/1111011/1111000/1111010/1111111/1111111,images/grid_0054_n7_seed54.svg,optimal,optimal-54,,,,0.23255813953488372,0.3023255813953488,0.20930232558139536,0.2558139534883721,0.4523809523809524,2.15,6.0,1.0,1.6815171720800235,0,5.493971109686268,156
746,7,746,38,0,0,2,3,37,0,ddddddrrrurruuuruuldlullldddddruuuurd,1111111/1111111/1111011/1110010/1110010/1111110/1111000,images/grid_0746_n7_seed746.svg,optimal,optimal-746,,,,0.2972972972972973,0.35135135135135137,0.13513513513513514,0.21621621621621623,0.4444444444444444,2.176470588235294,6.0,1.0,1.5429267116004706,0,5.517461588013647,157
591,7,591,43,0,0,0,6,44,2,ddddddrrrrrruuldluuurllulddrddlulduuuuurrrrr,1111111/1111000/1111110/1111100/1111111/1111111/1111111,images/grid_0591_n7_seed591.svg,optimal,optimal-591,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.4418604651162791,2.2,6.0,1.0,1.74928556845359,0,5.522437456269718,158
692,7,692,40,0,0,4,6,42,3,ddddddruuuuuurrrrrllldldrdldddrrrruluuurdd,1111111/1111000/1111011/1111011/1110011/1110011/1111111,images/grid_0692_n7_seed692.svg,optimal,optimal-692,,,,0.23809523809523808,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.4146341463414634,2.3333333333333335,6.0,1.0,1.763834207376394,0,5.525995911594785,159
876,7,876,41,0,0,0,6,44,4,ddddddrrrrrruuuuddldluuuddldllurulurulurrrrr,1111111/1110000/1110101/1110101/1111111/1111111/1111111,images/grid_0876_n7_seed876.svg,optimal,optimal-876,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.4883720930232558,2.0,6.0,1.0,1.651445647689541,0,5.526332725266268,160
312,7,312,38,0,0,0,6,42,5,ddddddrrrrrudrllluuldluuuuurrdldrdlrrruuru,1111001/1111011/1111010/1111110/1111000/1111010/1111111,images/grid_0312_n7_seed312.svg,optimal,optimal-312,,,,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.30952380952380953,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5048132142951685,0,5.531734629032211,161
633,7,633,45,0,0,3,3,44,0,rdddldddrrrrrulllluruuuurrrrddddluuulldrddlu,1111111/0111111/0111111/1111111/1111111/1111110/1111110,images/grid_0633_n7_seed633.svg,optimal,optimal-633,,,,0.22727272727272727,0.29545454545454547,0.20454545454545456,0.2727272727272727,0.4418604651162791,2.2,5.0,1.0,1.3638181696985854,0,5.546491491603221,162
69,7,69,44,0,0,2,3,43,0,dddddruuuuurrrrrddluldddrdrdlluldluuruluurd,1111111/1111111/1111111/1111100/1111110/1111111/0011111,images/grid_0069_n7_seed69.svg,optimal,optimal-69,,,,0.27906976744186046,0.32558139534883723,0.16279069767441862,0.23255813953488372,0.5714285714285714,1.72,5.0,1.0,1.312097557348538,0,5.548602076705754,163
957,7,957,42,0,0,1,5,42,1,ddddddrrrrrruuldlululddrlluuuuurrrddrruuld,1111111/1100111/1100111/1111000/1111111/1111111/1111111,images/grid_0957_n7_seed957.svg,optimal,optimal-957,,,,0.2619047619047619,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.4634146341463415,2.1,6.0,1.0,1.6093476939431082,0,5.554896267482837,164
645,7,645,43,0,0,2,2,44,2,ddddrdrdrrrruuldllululuuurrrrrddullddduluuld,1111111/1111111/1111101/1111100/1111111/0111111/0011111,images/grid_0645_n7_seed645.svg,optimal,optimal-645,,,,0.25,0.29545454545454547,0.20454545454545456,0.25,0.5581395348837209,1.76,5.0,1.0,1.1412274094149684,0,5.586514611422465,165
743,7,743,39,0,0,0,6,38,0,dddrrrddllldrrrruurruuldlululdluurrrrr,1111111/1111000/1111111/1111111/0001111/1111100/1111100,images/grid_0743_n7_seed743.svg,optimal,optimal-743,,,,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.3684210526315789,0.5135135135135135,1.9,5.0,1.0,1.1357816691600549,0,5.628728594275989,166
884,7,884,43,0,0,6,6,42,0,ddddrddrrulurrrulllluuurrrrrdlllldrrrrdddd,1111111/1111111/1111111/1111111/1111111/0111001/0111001,images/grid_0884_n7_seed884.svg,optimal,optimal-884,,,,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.3902439024390244,2.4705882352941178,5.0,1.0,1.419098597860567,0,5.630636047377444,167
141,7,141,41,0,0,4,0,42,2,ddruurrrrrdddululddddrdrllluuuuuldddddlluu,1111111/1111111/1111111/0011101/1011100/1011110/1111111,images/grid_0141_n7_seed141.svg,optimal,optimal-141,,,,0.2619047619047619,0.35714285714285715,0.19047619047619047,0.19047619047619047,0.43902439024390244,2.210526315789474,5.0,1.0,1.4718033109589015,0,5.6348103803687835,168
215,7,215,42,0,0,5,2,41,0,ddddrddrrrruuuruluulllldddruurrdldrddluld,1111110/1111110/1111111/1111111/1111110/0111110/0111110,images/grid_0215_n7_seed215.svg,optimal,optimal-215,,,,0.21951219512195122,0.34146341463414637,0.1951219512195122,0.24390243902439024,0.55,1.7826086956521738,4.0,1.0,1.0614396187594524,0,5.640447392470806,169
908,7,908,39,0,0,0,6,42,4,ddddddrrrrruuurudlddlluuuulddddluuuuurrrrr,1111111/1111000/1111001/1111011/1111010/1111110/1111110,images/grid_0908_n7_seed908.svg,optimal,optimal-908,,,,0.30952380952380953,0.30952380952380953,0.11904761904761904,0.2619047619047619,0.34146341463414637,2.8,6.0,1.0,1.7962924780409975,0,5.658994026418087,170
2,7,2,44,3,0,1,5,43,0,dddrrrrrrulluurruuullllldddddrrulurulurrdru,0111111/0111111/0111111/1111111/1111100/1111111/1111111,images/grid_0002_n7_seed2.svg,optimal,optimal-2,,,,0.2558139534883721,0.20930232558139536,0.20930232558139536,0.32558139534883723,0.47619047619047616,2.0476190476190474,6.0,1.0,1.4952684255340554,0,5.659845414927365,171
668,7,668,44,0,0,2,5,43,0,ddddddrurdrurrruuuuulllllddrurddldrrruluurd,1111111/1111111/1111111/1011111/1011111/1111111/1111000,images/grid_0668_n7_seed668.svg,optimal,optimal-668,,,,0.2558139534883721,0.3023255813953488,0.16279069767441862,0.27906976744186046,0.5238095238095238,1.8695652173913044,6.0,1.0,1.4833671399332156,0,5.664283152650982,172
715,7,715,44,0,0,3,2,43,0,ddddddrrrrullluuuuurrrrrdddldluurullldrddlu,1111111/1111111/1111111/1111111/1111110/1111100/1111100,images/grid_0715_n7_seed715.svg,optimal,optimal-715,,,,0.23255813953488372,0.3023255813953488,0.20930232558139536,0.2558139534883721,0.42857142857142855,2.263157894736842,6.0,1.0,1.6170833153407598,0,5.692097644585354,173
55,7,55,43,0,0,0,6,44,2,ddddddrrrrrrllullluuuuurrdldddruurrdldrruuuu,1111001/1111001/1111111/1111111/1111111/1111100/1111111,images/grid_0055_n7_seed55.svg,optimal,optimal-55,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.29545454545454547,0.3953488372093023,2.4444444444444446,6.0,1.0,1.6740576859243737,0,5.724991170261283,174
999,7,999,43,0,0,3,6,43,1,ddddddrrruruuldldluuruluurdrurdrurddlddrduu,1111111/1111111/1110011/1111111/1111111/1111101/1111000,images/grid_0999_n7_seed999.svg,optimal,optimal-999,,,,0.27906976744186046,0.3488372093023256,0.11627906976744186,0.2558139534883721,0.6904761904761905,1.4333333333333333,6.0,1.0,0.9893881386437221,0,5.729600170551073,175
533,7,533,40,0,0,6,6,44,5,ddddddrrrruuldlluruluuurrrrrllllddrdrrudrddd,1111111/1110000/1111010/1111111/1111101/1111101/1111101,images/grid_0533_n7_seed533.svg,optimal,optimal-533,,,,0.18181818181818182,0.3181818181818182,0.18181818181818182,0.3181818181818182,0.46511627906976744,2.0952380952380953,6.0,1.0,1.47695832564484,0,5.747496880503894,176
601,7,601,44,0,0,5,6,43,0,ddddddrrrrullluuuuurdrrdllddrurdruuuurddddd,1110011/1111111/1111111/1111111/1111111/1111101/1111100,images/grid_0601_n7_seed601.svg,optimal,optimal-601,,,,0.2558139534883721,0.37209302325581395,0.11627906976744186,0.2558139534883721,0.42857142857142855,2.263157894736842,6.0,1.0,1.6493094332623577,0,5.768705311977465,177
177,7,177,40,0,0,1,6,41,2,ddddddrrrrrrluurlldluuuulddddluuuuurrrrrd,1111111/1111001/1111000/1111000/1111111/1111110/1111111,images/grid_0177_n7_seed177.svg,optimal,optimal-177,,,,0.2682926829268293,0.2926829268292683,0.14634146341463414,0.2926829268292683,0.35,2.7333333333333334,6.0,1.0,1.9482185594936612,0,5.798549517807986,178
396,7,396,39,0,0,2,4,38,0,ddrdldddrrrrulllurrrururuuldlullldrrdr,1111111/1111111/1101111/1100110/1111100/1111100/1111100,images/grid_0396_n7_seed396.svg,optimal,optimal-396,,,,0.18421052631578946,0.23684210526315788,0.23684210526315788,0.34210526315789475,0.6216216216216216,1.5833333333333333,4.0,1.0,0.9090593428863095,0,5.809063547935094,179
179,7,179,42,0,0,0,3,41,0,ddddddrrrrrruuuuulddllldrrrdlllluuuuurdru,1111000/1111011/1100011/1111111/1111111/1111111/1111111,images/grid_0179_n7_seed179.svg,optimal,optimal-179,,,,0.2682926829268293,0.2682926829268293,0.1951219512195122,0.2682926829268293,0.35,2.7333333333333334,6.0,1.0,1.9136933459209766,0,5.8277557634789305,180
783,7,783,42,0,0,0,3,41,0,rdldrdldddrrrrururuuuuldddldldllurururuul,1101111/1100111/1101111/1111111/1111111/1111110/1111100,images/grid_0783_n7_seed783.svg,optimal,optimal-783,,,,0.2682926829268293,0.2682926829268293,0.1951219512195122,0.2682926829268293,0.7,1.4137931034482758,4.0,1.0,0.891230895401385,0,5.859229793090282,181
111,7,111,40,0,0,1,1,40,1,ddddddrruluuurddrurddrrulruuuuldluldluld,1111111/1111111/1110001/1111101/1111111/1110111/1110000,images/grid_0111_n7_seed111.svg,optimal,optimal-111,,,,0.3,0.325,0.175,0.2,0.6410256410256411,1.5384615384615385,6.0,1.0,1.1512791959304436,0,5.861590986814663,182
854,7,854,40,0,0,0,5,39,0,ddddddrrrrrruuulddlllluurrrululdluurrrr,1111110/1111000/1111100/1111111/1100011/1111111/1111111,images/grid_0854_n7_seed854.svg,optimal,optimal-854,,,,0.23076923076923078,0.23076923076923078,0.20512820512820512,0.3333333333333333,0.39473684210526316,2.4375,6.0,1.0,1.6944302139657448,0,5.873284776092771,183
291,7,291,41,0,0,1,1,40,0,ddrdddldrrrrrruuldluldluuurrurrullldluld,1111111/1111111/1111100/0110000/0111111/1111111/1111111,images/grid_0291_n7_seed291.svg,optimal,optimal-291,,,,0.225,0.25,0.25,0.275,0.6153846153846154,1.6,6.0,1.0,1.131370849898476,0,5.882445203160894,184
332,7,332,41,0,0,2,2,40,0,ddddddrruluuuuurrrrrddddddluuuldlluruuld,1111111/1111001/1111001/1111111/1111111/1110011/1110011,images/grid_0332_n7_seed332.svg,optimal,optimal-332,,,,0.3,0.35,0.15,0.2,0.41025641025641024,2.3529411764705883,6.0,1.0,1.8452220166303672,0,5.888498668401562,185
464,7,464,40,0,0,0,6,40,1,ddddddrrrururrulluuldddldluuruluudrurrrr,1111111/1111100/1111100/1111111/1111111/1111100/1111000,images/grid_0464_n7_seed464.svg,optimal,optimal-464,,,,0.275,0.275,0.15,0.3,0.5641025641025641,1.7391304347826086,6.0,1.0,1.223586719953938,0,5.897520049241401,186
923,7,923,39,0,0,1,6,41,3,ddddddrrrrrruuudldluuuddldlluuurulurrrrrd,1111111/1110001/1110100/1100101/1101111/1111111/1111111,images/grid_0923_n7_seed923.svg,optimal,optimal-923,,,,0.2682926829268293,0.2926829268292683,0.14634146341463414,0.2926829268292683,0.45,2.1578947368421053,6.0,1.0,1.6940502041506402,0,5.924371750953557,187
597,7,597,41,0,0,1,5,40,0,ddddddrrrrrrulluldllurulurulurrdrurrddlu,1111111/1111111/1110011/1110000/1111100/1111111/1111111,images/grid_0597_n7_seed597.svg,optimal,optimal-597,,,,0.225,0.25,0.2,0.325,0.6153846153846154,1.6,6.0,1.0,1.3564659966250538,0,5.937895510675522,188
669,7,669,36,0,0,0,6,38,3,ddddrrddrrrruuuuddldlulduulluuurdrurrr,1111111/1111000/1100001/1111001/1111111/0011111/0011111,images/grid_0669_n7_seed669.svg,optimal,optimal-669,,,,0.2894736842105263,0.2894736842105263,0.13157894736842105,0.2894736842105263,0.5135135135135135,1.9,4.0,1.0,1.0908712114635712,0,5.939481624481754,189
868,7,868,42,2,0,1,3,42,1,ddddrrrrrruluruluruuldlulldlddddrurulurrul,0011111/0111111/1111111/1111011/1111011/1110011/1111111,images/grid_0868_n7_seed868.svg,optimal,optimal-868,,,,0.2619047619047619,0.23809523809523808,0.21428571428571427,0.2857142857142857,0.6585365853658537,1.5,6.0,1.0,1.1801936887041646,0,5.95508422304632,190
523,7,523,44,0,0,5,6,43,0,ddddddrruluuuuurrrrrdddluulddluuldddrdrurrd,1111111/1111111/1111111/1111111/1111111/1111101/1110000,images/grid_0523_n7_seed523.svg,optimal,optimal-523,,,,0.2558139534883721,0.37209302325581395,0.11627906976744186,0.2558139534883721,0.47619047619047616,2.0476190476190474,6.0,1.0,1.4952684255340554,0,5.963161184174846,191
371,7,371,38,0,0,0,6,40,3,ddddrduuuuurrrldldrdldddrurdrruluudruuuu,1111101/1111001/1111001/1111011/1110011/0111111/0011111,images/grid_0371_n7_seed371.svg,optimal,optimal-371,,,,0.325,0.325,0.1,0.25,0.5897435897435898,1.6666666666666667,5.0,1.0,1.178511301977579,0,5.9632637491875755,192
632,7,632,41,0,0,3,2,41,1,ddddddrrrruuuuurdddrduuuuullldluldddddruu,1111111/1111111/1100111/1110111/1110111/1110101/1111100,images/grid_0632_n7_seed632.svg,optimal,optimal-632,,,,0.3170731707317073,0.3902439024390244,0.12195121951219512,0.17073170731707318,0.375,2.5625,6.0,1.0,1.8016919131749467,0,5.97542038413,193
482,7,482,40,0,0,6,5,39,0,ddddddrrrruluulddluuuuurdrurdrurddddddl,1111111/1111111/1100001/1111001/1111001/1111101/1111111,images/grid_0482_n7_seed482.svg,optimal,optimal-482,,,,0.2564102564102564,0.41025641025641024,0.10256410256410256,0.23076923076923078,0.5,1.95,6.0,1.0,1.7168284713389397,0,5.990269509377651,194
157,7,157,45,0,0,2,4,46,2,rddlddddrrrrrruuldluuruuurlllldddlddrurduuuurd,1111111/0111110/1111110/1111110/1111111/1111111/1111111,images/grid_0157_n7_seed157.svg,optimal,optimal-157,,,,0.2608695652173913,0.30434782608695654,0.17391304347826086,0.2608695652173913,0.5111111111111111,1.9166666666666667,6.0,1.0,1.3514395616855712,0,6.004916624027473,195
292,7,292,37,2,0,5,4,37,1,ddddrrrrrruuuuuulldlulddldrdldrrurudd,0011111/0011101/1110001/1110101/1111101/1111101/1111111,images/grid_0292_n7_seed292.svg,optimal,optimal-292,,,,0.24324324324324326,0.32432432432432434,0.16216216216216217,0.2702702702702703,0.5277777777777778,1.85,6.0,1.0,1.5580436450882884,0,6.012992203932908,196
375,7,375,42,0,0,6,0,42,1,ddruurrrrrdddldddllruuuurullldrddlulldrdld,1111111/1111111/1111111/1111111/1111110/1100110/1001110,images/grid_0375_n7_seed375.svg,optimal,optimal-375,,,,0.19047619047619047,0.3333333333333333,0.23809523809523808,0.23809523809523808,0.5609756097560976,1.75,5.0,1.0,1.0897247358851685,0,6.025817794295819,197
909,7,909,41,0,0,6,4,40,0,ddddddruuuuuurrrrdlllddrurdrurddllllddrr,1111110/1111110/1111111/1111111/1111111/1110000/1111100,images/grid_0909_n7_seed909.svg,optimal,optimal-909,,,,0.2,0.35,0.175,0.275,0.4358974358974359,2.2222222222222223,6.0,1.0,1.6517854163687227,0,6.033681811584792,198
812,7,812,39,1,0,4,6,41,3,ddddrdrrrrrlluuuuldddlulurulurrrurdurdddd,0000111/1111111/1111101/1111101/1111101/1111100/0111111,images/grid_0812_n7_seed812.svg,optimal,optimal-812,,,,0.24390243902439024,0.3170731707317073,0.14634146341463414,0.2926829268292683,0.55,1.7826086956521738,5.0,1.0,1.2838976574116001,0,6.051549698429152,199
889,7,889,44,0,0,6,6,44,1,dddrdddrruluuuluurdrurrrddddluuuldlddurdddrr,1111111/1111111/1111111/1111111/0111111/0111100/0111111,images/grid_0889_n7_seed889.svg,optimal,optimal-889,,,,0.25,0.38636363636363635,0.11363636363636363,0.25,0.5581395348837209,1.76,4.0,1.0,0.9499473669630334,0,6.059385816810261,200
441,7,441,39,0,0,2,3,39,1,drdrddllddrurdrrulurrruluruuldlullldrrd,1111111/1111111/0111011/0010011/1111111/1111100/1111100,images/grid_0441_n7_seed441.svg,optimal,optimal-441,,,,0.20512820512820512,0.2564102564102564,0.23076923076923078,0.3076923076923077,0.7368421052631579,1.3448275862068966,3.0,1.0,0.6032019201564105,0,6.074498949215984,201
749,7,749,42,0,0,5,1,42,1,ddddddrrrurduurruuuulllllddrurdrurddlllldd,1111111/1111111/1111111/1111111/1100111/1101100/1111100,images/grid_0749_n7_seed749.svg,optimal,optimal-749,,,,0.21428571428571427,0.3333333333333333,0.21428571428571427,0.23809523809523808,0.4634146341463415,2.1,6.0,1.0,1.4798648586948742,0,6.085347126698484,202
989,7,989,43,0,0,1,5,42,0,ddddddrrrrrruuulddluuuldddllurulurulurrdrr,1111000/1111110/1111100/1111111/1111111/1111111/1111111,images/grid_0989_n7_seed989.svg,optimal,optimal-989,,,,0.2619047619047619,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.5121951219512195,1.9090909090909092,6.0,1.0,1.474297703656987,0,6.121576022353481,203
462,7,462,41,0,0,6,4,40,0,ddddddrruluruluuurrrrrddddluuullldrrdddd,1111111/1111111/1111111/1110111/1110111/1110100/1110100,images/grid_0462_n7_seed462.svg,optimal,optimal-462,,,,0.225,0.375,0.15,0.25,0.41025641025641024,2.3529411764705883,6.0,1.0,1.5696075369560392,0,6.130304324205986,204
327,7,327,39,0,0,3,6,41,3,ddddrdrdrrrrullluruuuulldddldruruurrurddd,1011111/1011111/1011101/1111101/1111100/0111111/0011111,images/grid_0327_n7_seed327.svg,optimal,optimal-327,,,,0.24390243902439024,0.3170731707317073,0.14634146341463414,0.2926829268292683,0.55,1.7826086956521738,4.0,1.0,1.1016399529843415,0,6.141135212405895,205
853,7,853,42,0,0,4,2,42,1,ddddrddrrruuurrduuuullllldddruurrrdlldddlu,1111111/1111111/1111111/1111111/1111101/0111100/0111100,images/grid_0853_n7_seed853.svg,optimal,optimal-853,,,,0.23809523809523808,0.3333333333333333,0.19047619047619047,0.23809523809523808,0.4146341463414634,2.3333333333333335,5.0,1.0,1.2018504251546631,0,6.151211023942929,206
6,7,6,45,0,0,5,5,46,2,ddddddrrrrrruululuururllllldddddruuuurddddrudr,1111111/1111110/1111100/1111110/1111111/1111111/1111111,images/grid_0006_n7_seed6.svg,optimal,optimal-6,,,,0.2391304347826087,0.34782608695652173,0.15217391304347827,0.2608695652173913,0.4222222222222222,2.3,6.0,1.0,1.8466185312619388,0,6.160145301495541,207
557,7,557,44,0,0,6,6,44,1,ddddddrrrluluuuuurrrrrdddluulddluuldddrrrrdd,1111111/1111111/1111111/1111111/1111111/1110001/1111001,images/grid_0557_n7_seed557.svg,optimal,optimal-557,,,,0.22727272727272727,0.36363636363636365,0.13636363636363635,0.2727272727272727,0.3953488372093023,2.4444444444444446,6.0,1.0,1.5713484026367723,0,6.172092520337216,208
709,7,709,44,1,0,4,2,43,0,dddddrrrrrruuldluurulurrulllldrddddlluuurdd,0011111/1011111/1111110/1111110/1111111/1111111/1111111,images/grid_0709_n7_seed709.svg,optimal,optimal-709,,,,0.23255813953488372,0.3023255813953488,0.20930232558139536,0.2558139534883721,0.47619047619047616,2.0476190476190474,6.0,1.0,1.4630753805464016,0,6.188143906859958,209
793,7,793,42,0,0,0,6,42,1,ddddddrrrururruuldlulddldluuruluurrdlrrrru,1111001/1111111/1111111/1111111/1111111/1111100/1111000,images/grid_0793_n7_seed793.svg,optimal,optimal-793,,,,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.30952380952380953,0.6097560975609756,1.6153846153846154,6.0,1.0,1.146128032750103,0,6.188302578048475,210
193,7,193,39,0,0,5,6,39,1,ddddddrrulrrrullluruluurdrurdrurddldrdd,1111111/1111111/1110011/1110011/1111101/1111101/1110000,images/grid_0193_n7_seed193.svg,optimal,optimal-193,,,,0.20512820512820512,0.3333333333333333,0.15384615384615385,0.3076923076923077,0.6578947368421053,1.5,6.0,1.0,1.0830867569483633,0,6.197452134877421,211
260,7,260,40,0,0,5,5,40,1,ddddddrrrullurururulldlduuurrrrrdldrdldd,1111111/1111111/1111111/1111011/1110010/1111010/1111000,images/grid_0260_n7_seed260.svg,optimal,optimal-260,,,,0.2,0.325,0.175,0.3,0.5897435897435898,1.6666666666666667,6.0,1.0,1.3123346456686351,0,6.199120657204257,212
625,7,625,40,0,0,0,6,40,1,ddddddruuuuuurrrddulldddddrurdrruluruuuu,1111101/1111101/1110101/1110001/1110011/1111111/1111111,images/grid_0625_n7_seed625.svg,optimal,optimal-625,,,,0.35,0.35,0.075,0.225,0.4358974358974359,2.2222222222222223,6.0,1.0,1.7497795275581802,0,6.205496337003118,213
935,7,935,40,0,0,6,6,42,3,ddrdrrdrddllllurrruuululurrdrurrdldlrrdddd,1111111/1111111/1111111/0111001/0001101/1111101/1111101,images/grid_0935_n7_seed935.svg,optimal,optimal-935,,,,0.16666666666666666,0.30952380952380953,0.19047619047619047,0.3333333333333333,0.6097560975609756,1.6153846153846154,4.0,1.0,0.9230769230769231,0,6.207028131527655,214
683,7,683,43,0,0,4,4,44,2,ddddddrrrrururuuuulllldddlddrurduuuurrddludd,1011111/1011111/1011111/1111111/1111111/1111110/1111100,images/grid_0683_n7_seed683.svg,optimal,optimal-683,,,,0.2727272727272727,0.36363636363636365,0.13636363636363635,0.22727272727272727,0.46511627906976744,2.0952380952380953,6.0,1.0,1.4443572274383905,0,6.228003881285234,215
401,7,401,42,0,0,5,6,43,2,ddddddrrrrluuuurullddddluuuuurrrrrdlddurddd,1111111/1111111/1111111/1111011/1111001/1111001/1111100,images/grid_0401_n7_seed401.svg,optimal,optimal-401,,,,0.2558139534883721,0.37209302325581395,0.11627906976744186,0.2558139534883721,0.38095238095238093,2.5294117647058822,6.0,1.0,1.7190163760238186,0,6.230504508964695,216
556,7,556,41,0,0,2,4,40,0,ddddddrrrrrruuuluruuldlullldddddruuuurdr,1111111/1111111/1111111/1110011/1110001/1110001/1111111,images/grid_0556_n7_seed556.svg,optimal,optimal-556,,,,0.275,0.325,0.15,0.25,0.4358974358974359,2.2222222222222223,6.0,1.0,1.7812466157645999,0,6.247600054225979,217
147,7,147,40,0,0,1,4,39,0,drurrrrrddddddluldluldllururulururdrrul,1111111/1111111/0111111/0110001/0110001/1111111/1111111,images/grid_0147_n7_seed147.svg,optimal,optimal-147,,,,0.23076923076923078,0.2564102564102564,0.20512820512820512,0.3076923076923077,0.7105263157894737,1.3928571428571428,6.0,1.0,1.1753201908503097,0,6.2591780735993305,218
271,7,271,38,0,0,2,6,40,3,ddddddrrrrrrluululldrdrllluuuurulrrrrrdd,1111111/1110001/1100001/1111100/1111110/1111110/1111111,images/grid_0271_n7_seed271.svg,optimal,optimal-271,,,,0.2,0.25,0.2,0.35,0.4358974358974359,2.2222222222222223,6.0,1.0,1.7497795275581802,0,6.271606772945093,219
137,7,137,40,0,0,0,1,43,4,ddddddrrrurrruuuuulrddlldrdllldluurruuudlul,1111011/1011001/1001111/1111111/1111111/1111111/1111000,images/grid_0137_n7_seed137.svg,optimal,optimal-137,,,,0.27906976744186046,0.27906976744186046,0.20930232558139536,0.23255813953488372,0.5,1.9545454545454546,6.0,1.0,1.3643937290730577,0,6.318773166332703,220
222,7,222,41,0,0,2,5,41,1,ddddddrrrrrruuldluuuldldrdlluuuuurrrdurdd,1111110/1100110/1101110/1111100/1111111/1111111/1111111,images/grid_0222_n7_seed222.svg,optimal,optimal-222,,,,0.2682926829268293,0.3170731707317073,0.14634146341463414,0.2682926829268293,0.475,2.05,6.0,1.0,1.6575584454250776,0,6.355557375543312,221
365,7,365,43,0,0,5,5,42,0,ddddddrrrrrruululdluuurrulllldrdldrdldrrrr,1111110/1111110/1111000/1111110/1111111/1111111/1111111,images/grid_0365_n7_seed365.svg,optimal,optimal-365,,,,0.16666666666666666,0.2857142857142857,0.21428571428571427,0.3333333333333333,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5928559516304759,0,6.362386488743212,222
501,7,501,41,0,0,4,1,41,1,ddddddrrrrrruuuuuulllldludddrrrdrdlluldlu,1111111/1110001/1100001/1111101/1111111/1111111/1111111,images/grid_0501_n7_seed501.svg,optimal,optimal-501,,,,0.21951219512195122,0.3170731707317073,0.21951219512195122,0.24390243902439024,0.425,2.2777777777777777,6.0,1.0,1.879880479520959,0,6.375074908786997,223
495,7,495,43,0,0,2,4,42,0,dddrdddrrrururuuuulllllddrurddlddrururuuld,1111111/1111111/1111111/1111111/0111111/0111110/0111100,images/grid_0495_n7_seed495.svg,optimal,optimal-495,,,,0.2619047619047619,0.30952380952380953,0.16666666666666666,0.2619047619047619,0.5853658536585366,1.68,5.0,1.0,1.085172797300043,0,6.375608065017979,224
818,7,818,39,0,0,5,0,39,1,dddruuurrrrrdddduluuldlulddrrdlddluulld,1111111/1111111/1111111/1111111/1111101/1011000/0011000,images/grid_0818_n7_seed818.svg,optimal,optimal-818,,,,0.23076923076923078,0.358974358974359,0.20512820512820512,0.20512820512820512,0.5526315789473685,1.7727272727272727,5.0,1.0,1.0842600401705966,0,6.395415262743349,225
706,7,706,36,1,0,0,4,41,6,dddddrrrrrrlluurlldllururlluruuddrrrruull,0010111/1010001/1111111/1111000/1111110/1111100/1111111,images/grid_0706_n7_seed706.svg,optimal,optimal-706,,,,0.21951219512195122,0.1951219512195122,0.24390243902439024,0.34146341463414637,0.475,2.05,6.0,1.0,1.3592277219068185,0,6.430152022767026,226
106,7,106,40,0,0,0,3,41,2,ddddddrrrurdrruluruuuuddldlulldddluuuuurr,1111001/1100001/1111111/1110111/1110011/1111111/1111111,images/grid_0106_n7_seed106.svg,optimal,optimal-106,,,,0.3170731707317073,0.3170731707317073,0.14634146341463414,0.21951219512195122,0.5,1.9523809523809523,6.0,1.0,1.4301578493029719,0,6.4312366567495864,227
976,7,976,42,0,0,4,2,42,1,ddddddrrrurrrduuuuuldldrdlluuululddrdlddru,1110000/1111011/1111111/1111111/1111111/1111111/1111001,images/grid_0976_n7_seed976.svg,optimal,optimal-976,,,,0.2619047619047619,0.35714285714285715,0.16666666666666666,0.21428571428571427,0.5609756097560976,1.75,6.0,1.0,1.3307266185559425,0,6.442353824660491,228
770,7,770,36,0,0,3,5,38,3,ddddddrrrrrluuldlluuuuurdrduurrrddddul,1111111/1111001/1101001/1100011/1101101/1111100/1111110,images/grid_0770_n7_seed770.svg,optimal,optimal-770,,,,0.2631578947368421,0.34210526315789475,0.13157894736842105,0.2631578947368421,0.43243243243243246,2.235294117647059,6.0,1.0,1.6637806616154058,0,6.444362959033969,229
