index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
816,7,816,44,0,0,2,5,43,0,ddddddrrrrrruuuuuullllldddrdldrrurdruuluurd,1111111/1100111/1100111/1110111/1111111/1111111/1111111,images/grid_0816_n7_seed816.svg,0.2558139534883721,0.3023255813953488,0.16279069767441862,0.27906976744186046,0.42857142857142855,2.263157894736842,6.0,1.0,1.8874127449516955,0,7.395769500296607,244
874,7,874,40,0,0,3,5,40,1,durrddrdddllldrrrrrruuuuuullldrrdldddruu,1111111/1011111/0011111/0001111/0001111/1111111/1111111,images/grid_0874_n7_seed874.svg,0.225,0.3,0.175,0.3,0.4358974358974359,2.2222222222222223,6.0,1.0,1.547598697464902,0,7.406859604163261,245
185,7,185,41,0,0,0,1,41,1,ddddddrrrrrrulluldllurulurrdrruruudlullll,1111111/1000011/1111011/1111110/1111100/1111111/1111111,images/grid_0185_n7_seed185.svg,0.21951219512195122,0.21951219512195122,0.2682926829268293,0.2926829268292683,0.55,1.7826086956521738,6.0,1.0,1.473136899660645,0,7.40756849531351,246
793,7,793,42,0,0,0,6,42,1,ddddddrrrururruuldlulddldluuruluurrdlrrrru,1111001/1111111/1111111/1111111/1111111/1111100/1111000,images/grid_0793_n7_seed793.svg,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.30952380952380953,0.6097560975609756,1.6153846153846154,6.0,1.0,1.146128032750103,0,7.4250741044973205,247
463,7,463,43,0,0,1,5,42,0,ddddddrrrrruululurullddddluuuuurrrrrdddluu,1111111/1111111/1111111/1111111/1110110/1110010/1111110,images/grid_0463_n7_seed463.svg,0.2857142857142857,0.30952380952380953,0.14285714285714285,0.2619047619047619,0.3902439024390244,2.4705882352941178,6.0,1.0,1.7529016971472164,0,7.460324821528381,248
449,7,449,43,0,0,6,2,42,0,ddruurrrrrddddddluluruuulddluulddlldrdldrr,1111111/1111111/1111111/1111111/1100111/1100111/1110011,images/grid_0449_n7_seed449.svg,0.21428571428571427,0.35714285714285715,0.19047619047619047,0.23809523809523808,0.5609756097560976,1.75,6.0,1.0,1.2665570127975554,0,7.519122660160008,249
220,7,220,43,0,0,6,0,42,0,ddddrrrrdruululdllurulurrrrrdldrddddllllll,1111111/1110011/1111111/1111111/1111111/0000111/1111111,images/grid_0220_n7_seed220.svg,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.5121951219512195,1.9090909090909092,6.0,1.0,1.5347220923758302,0,7.51933029360566,250
35,7,35,42,0,0,2,4,42,1,dddrdlddrrrrrrululululluurdrurrrdddduluuld,1111111/1111111/1111111/1101111/1100111/1000011/1111111,images/grid_0035_n7_seed35.svg,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.2857142857142857,0.6097560975609756,1.6153846153846154,6.0,1.0,1.1792084397504532,0,7.526159449967055,251
574,7,574,42,0,0,1,1,42,1,ddddddrrrrrrulluldlluurdurrrrulurullldluld,1111111/1111011/1000011/1111111/1111100/1111111/1111111,images/grid_0574_n7_seed574.svg,0.21428571428571427,0.23809523809523808,0.2619047619047619,0.2857142857142857,0.5609756097560976,1.75,6.0,1.0,1.479019945774904,0,7.534326744138832,252
486,7,486,39,0,0,6,0,38,0,rrrrrrddddddlulllurrrulurulllllddrdldd,1111111/1111111/1000111/1100111/1111111/1011111/1000011,images/grid_0486_n7_seed486.svg,0.13157894736842105,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.4594594594594595,2.111111111111111,6.0,1.0,1.7284832429004495,0,7.535983164305841,253
986,7,986,43,2,0,0,1,43,1,ddddrrrrrruuuuuuldddddluldlluurdurruuuldlul,0111111/0011111/1000111/1111111/1111111/1111111/1111111,images/grid_0986_n7_seed986.svg,0.32558139534883723,0.27906976744186046,0.18604651162790697,0.20930232558139536,0.47619047619047616,2.0476190476190474,6.0,1.0,1.675486865310398,0,7.589709097558402,254
151,7,151,41,0,0,0,3,41,1,ddddddrrrrrruuuuudllldldrrurddlllluuuuurr,1111000/1100001/1101111/1111111/1111111/1111111/1111111,images/grid_0151_n7_seed151.svg,0.2682926829268293,0.2682926829268293,0.1951219512195122,0.2682926829268293,0.35,2.7333333333333334,6.0,1.0,1.8785337071473827,0,7.590755083426101,255
536,7,536,45,0,0,6,6,44,0,ddruurrrrrdddlddluuurullldrdldrdllulddrrrrrr,1111111/1111111/1111111/0011111/1111110/1111110/1111111,images/grid_0536_n7_seed536.svg,0.1590909090909091,0.29545454545454547,0.20454545454545456,0.3409090909090909,0.5348837209302325,1.8333333333333333,6.0,1.0,1.3123346456686351,0,7.610304068284975,256
8,7,8,38,0,0,6,6,38,1,ddddddrrrurllluruluruurrrrdllldrrrdddd,1011111/1011111/1111111/1110001/1110001/1111101/1111001,images/grid_0008_n7_seed8.svg,0.15789473684210525,0.3157894736842105,0.18421052631578946,0.34210526315789475,0.4594594594594595,2.111111111111111,6.0,1.0,1.4487116456005884,0,7.6194128543773445,257
267,7,267,37,0,0,2,3,37,1,durrdddrddllldrrrrrruuuuldddluuuuuldd,1111100/1011100/0011111/0011111/0001111/1111111/1111111,images/grid_0267_n7_seed267.svg,0.2702702702702703,0.32432432432432434,0.16216216216216217,0.24324324324324326,0.4166666666666667,2.3125,6.0,1.0,1.529654781315052,0,7.688360052877892,258
459,7,459,43,0,0,6,0,42,0,dddruuurrrrrddlulddrdldrrdllluuuuuldddlldd,1111111/1111111/1111111/1111110/1111110/1001111/1001111,images/grid_0459_n7_seed459.svg,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.21428571428571427,0.4878048780487805,2.0,5.0,1.0,1.2344267996967353,0,7.694718277520862,259
913,7,913,42,0,0,6,6,42,1,ddddddrruluruluuurrrrrddluldlulddrrrdldrrd,1111111/1111111/1111111/1111110/1110110/1110111/1110001,images/grid_0913_n7_seed913.svg,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.30952380952380953,0.5853658536585366,1.68,6.0,1.0,1.2874781551544865,0,7.700650084925966,260
22,7,22,42,2,0,0,2,42,1,ddddrrrrrruuuuuuldddddluulddlluurduurruull,0011111/0000111/1011111/1111111/1111111/1111111/1111111,images/grid_0022_n7_seed22.svg,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.21428571428571427,0.3902439024390244,2.4705882352941178,6.0,1.0,1.6491583257501397,0,7.731426764262027,261
75,7,75,40,0,0,6,6,40,1,rddruurrrrdldlduulddldrdllulddrrrrruurdd,1111111/0111111/0111110/0011100/1111011/1111011/1111111,images/grid_0075_n7_seed75.svg,0.175,0.325,0.175,0.325,0.6153846153846154,1.6,5.0,1.0,0.9797958971132712,0,7.751855521104728,262
179,7,179,42,0,0,0,3,41,0,ddddddrrrrrruuuuulddllldrrrdlllluuuuurdru,1111000/1111011/1100011/1111111/1111111/1111111/1111111,images/grid_0179_n7_seed179.svg,0.2682926829268293,0.2682926829268293,0.1951219512195122,0.2682926829268293,0.35,2.7333333333333334,6.0,1.0,1.9136933459209766,0,7.791186514147235,263
2,7,2,44,3,0,1,5,43,0,dddrrrrrrulluurruuullllldddddrrulurulurrdru,0111111/0111111/0111111/1111111/1111100/1111111/1111111,images/grid_0002_n7_seed2.svg,0.2558139534883721,0.20930232558139536,0.20930232558139536,0.32558139534883723,0.47619047619047616,2.0476190476190474,6.0,1.0,1.4952684255340554,0,7.802710218662804,264
823,7,823,40,0,0,5,1,42,3,rrrrrrlldlllldddddrrrrrruuuudlddluldluuldd,1111111/1111100/1000001/1110011/1111111/1111111/1111111,images/grid_0823_n7_seed823.svg,0.16666666666666666,0.2857142857142857,0.2619047619047619,0.2857142857142857,0.4146341463414634,2.3333333333333335,6.0,1.0,1.763834207376394,0,7.803392346644235,265
917,7,917,44,3,0,2,4,43,0,dddrrrrrruuuuuullldllddddruuurdddrruluruuld,0001111/0111111/0111111/1111111/1111111/1111111/1111111,images/grid_0917_n7_seed917.svg,0.3023255813953488,0.27906976744186046,0.16279069767441862,0.2558139534883721,0.42857142857142855,2.263157894736842,6.0,1.0,1.5842017835044644,0,7.808619265587267,266
941,7,941,39,0,0,6,6,42,4,dddduruuurrrrrddddulllurrullldddddlrrrudrr,1111111/1111111/1111111/1111111/1010001/0010100/0111111,images/grid_0941_n7_seed941.svg,0.19047619047619047,0.3333333333333333,0.16666666666666666,0.30952380952380953,0.4146341463414634,2.3333333333333335,5.0,1.0,1.4142135623730951,0,7.824875358204272,267
610,7,610,37,0,0,1,6,37,1,ddddrdrdrrrruuldllulrrulurulllurrrrrd,1111111/1111101/1001100/1001100/1111111/0111111/0011111,images/grid_0610_n7_seed610.svg,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.3783783783783784,0.5833333333333334,1.6818181818181819,5.0,1.0,1.1826919846597899,0,7.830125033590197,268
448,7,448,43,0,0,6,0,42,0,drurrrrrddddddlullllurrrruuulddluulddllddd,1111111/1111111/0011111/1111111/1111111/1111111/1000011,images/grid_0448_n7_seed448.svg,0.19047619047619047,0.3333333333333333,0.23809523809523808,0.23809523809523808,0.43902439024390244,2.210526315789474,6.0,1.0,1.5071390592922478,0,7.844529013745338,269
836,7,836,44,1,0,0,6,45,2,dddddrrrrrruuldluuuuulldlddddrruluuruddrrruuu,0011101/1111101/1111101/1111111/1111111/1111111/1111111,images/grid_0836_n7_seed836.svg,0.3111111111111111,0.28888888888888886,0.13333333333333333,0.26666666666666666,0.4318181818181818,2.25,6.0,1.0,1.5451537140362444,0,7.882308123834836,270
260,7,260,40,0,0,5,5,40,1,ddddddrrrullurururulldlduuurrrrrdldrdldd,1111111/1111111/1111111/1111011/1110010/1111010/1111000,images/grid_0260_n7_seed260.svg,0.2,0.325,0.175,0.3,0.5897435897435898,1.6666666666666667,6.0,1.0,1.3123346456686351,0,7.896405025098535,271
159,7,159,40,0,0,0,3,41,2,rdldddddrrrrrrulllllurruulrdrdrruluruulll,1101111/1100001/1011011/1001111/1111111/1111111/1111111,images/grid_0159_n7_seed159.svg,0.1951219512195122,0.1951219512195122,0.2682926829268293,0.34146341463414637,0.525,1.8636363636363635,6.0,1.0,1.4861620658428922,0,7.91064812425244,272
261,7,261,42,0,0,5,1,42,1,rrrdrurrdldldlllldddrrrrrruuuudlddluldluld,1111111/0001111/0000111/1111111/1111111/1111111/1111111,images/grid_0261_n7_seed261.svg,0.16666666666666666,0.2857142857142857,0.2619047619047619,0.2857142857142857,0.5853658536585366,1.68,6.0,1.0,1.2874781551544865,0,7.932394860562026,273
859,7,859,42,1,0,0,3,42,1,dddddrrrrrruuuullllldddruurddrruluruurulll,0001111/1000011/1111111/1111111/1111111/1111111/1111111,images/grid_0859_n7_seed859.svg,0.2619047619047619,0.23809523809523808,0.21428571428571427,0.2857142857142857,0.4146341463414634,2.3333333333333335,6.0,1.0,1.5986105077709065,0,7.970368472665129,274
253,7,253,37,3,0,0,6,37,1,dddrrrrrrululdluulddluuurrrululrrrdru,0011111/0001111/0111100/1111000/1111110/1111111/1111111,images/grid_0253_n7_seed253.svg,0.2702702702702703,0.1891891891891892,0.1891891891891892,0.35135135135135137,0.5833333333333334,1.6818181818181819,6.0,1.0,1.2205201438270503,0,7.974577000076738,275
820,7,820,39,3,0,4,3,38,0,dddrrrrrruuuuuuldldrdddluululldrdldrru,0000011/0000111/0111111/1111111/1111111/1111111/1111111,images/grid_0820_n7_seed820.svg,0.2631578947368421,0.2894736842105263,0.18421052631578946,0.2631578947368421,0.5405405405405406,1.8095238095238095,6.0,1.0,1.4998110236212971,0,7.975721061959648,276
890,7,890,39,0,0,4,4,38,0,drddrddlldrrrrrruuuuuulldrddddlluuurdd,1000111/1100111/0101111/0111111/0011111/1111111/1111111,images/grid_0890_n7_seed890.svg,0.23684210526315788,0.34210526315789475,0.15789473684210525,0.2631578947368421,0.43243243243243246,2.235294117647059,6.0,1.0,1.5914999127610214,0,8.010436281792767,277
581,7,581,44,0,0,4,3,45,2,drurldddldddrrrrrruuuuuulldrddddluuuldldldrru,1110111/1100111/0101111/1111111/1111111/1111111/1111111,images/grid_0581_n7_seed581.svg,0.24444444444444444,0.3333333333333333,0.17777777777777778,0.24444444444444444,0.5227272727272727,1.875,6.0,1.0,1.508655582519306,0,8.027767123225805,278
252,7,252,43,0,0,2,2,42,0,rrrrdrrdddddllluulldluuuurrrdrrdddluulllur,1111100/1111111/1111111/1111111/1111111/1101111/0001111,images/grid_0252_n7_seed252.svg,0.21428571428571427,0.2619047619047619,0.23809523809523808,0.2857142857142857,0.43902439024390244,2.210526315789474,5.0,1.0,1.195559651747426,0,8.032419886123758,279
481,7,481,42,2,0,2,3,41,0,ddddrrrrrruuldluuurruuldluldldldddrruluru,0001111/0011111/1111111/1111100/1111111/1111111/1111111,images/grid_0481_n7_seed481.svg,0.2682926829268293,0.2682926829268293,0.1951219512195122,0.2682926829268293,0.6,1.64,6.0,1.0,1.1959933110180843,0,8.034462908087875,280
701,7,701,39,4,0,0,1,39,1,ddrrrrrruuuuuulddldrddluldlluurduruulul,0110011/0011011/0001111/0111111/1111111/1111111/1111111,images/grid_0701_n7_seed701.svg,0.3333333333333333,0.23076923076923078,0.20512820512820512,0.23076923076923078,0.5789473684210527,1.6956521739130435,6.0,1.0,1.39672855688774,0,8.046095373238284,281
115,7,115,43,0,0,6,1,43,1,ddddrruluuurrrrrddluldlulddrrrrdldrdllluldl,1111111/1111111/1111111/1111111/1110011/0011011/0111111,images/grid_0115_n7_seed115.svg,0.16279069767441862,0.3023255813953488,0.2558139534883721,0.27906976744186046,0.5952380952380952,1.6538461538461537,5.0,1.0,1.1416016984350639,0,8.058992676608185,282
117,7,117,42,0,0,1,1,42,1,ddddddrrrrrrulluururuulddlldddlluruluruuld,1110011/1110011/1111111/1111110/1111100/1111111/1111111,images/grid_0117_n7_seed117.svg,0.2619047619047619,0.2857142857142857,0.21428571428571427,0.23809523809523808,0.5365853658536586,1.826086956521739,6.0,1.0,1.403479338397302,0,8.087993861035212,283
300,7,300,37,0,0,1,3,38,2,rrllddrdldrdldrrrrrruluruuuuldddldluuu,1110011/1001011/1101011/1101111/1101111/1100011/1111111,images/grid_0300_n7_seed300.svg,0.23684210526315788,0.2631578947368421,0.21052631578947367,0.2894736842105263,0.5945945945945946,1.6521739130434783,6.0,1.0,1.2374129974571917,0,8.122562421151619,284
627,7,627,42,0,0,3,5,42,1,durrrdddlldrrdllldrrrrrruuuuuulldrdldddruu,1111111/1001111/0001111/0111111/0111111/1111111/1111111,images/grid_0627_n7_seed627.svg,0.21428571428571427,0.2857142857142857,0.19047619047619047,0.30952380952380953,0.4634146341463415,2.1,6.0,1.0,1.5132745950421556,0,8.125859304841144,285
24,7,24,46,0,0,0,1,47,2,ddddddrrrrrrlulllluurdruulurrdddrruluruudlullll,1111111/1011111/1011111/1111111/1111111/1111110/1111111,images/grid_0024_n7_seed24.svg,0.23404255319148937,0.23404255319148937,0.2553191489361702,0.2765957446808511,0.5,1.9583333333333333,6.0,1.0,1.5132516497779065,0,8.131893074934558,286
699,7,699,41,0,0,0,6,40,0,drurrrddddrdlluuuulddldrdlldrrrrrruuuuuu,1111101/1111101/0011101/0111101/0111111/1111111/1111111,images/grid_0699_n7_seed699.svg,0.275,0.275,0.15,0.3,0.46153846153846156,2.1052631578947367,6.0,1.0,1.6509881201429601,0,8.135162516996706,287
353,7,353,39,0,0,3,0,39,1,drurrrrrdddddulluruuldlulddrdddluldluuu,1111111/1111111/0011111/1011111/1001111/1111001/1111000,images/grid_0353_n7_seed353.svg,0.2564102564102564,0.3333333333333333,0.20512820512820512,0.20512820512820512,0.6052631578947368,1.625,5.0,1.0,1.1836560592784826,0,8.14716654080665,288
237,7,237,44,0,0,4,6,44,1,ddddddrrrrrrulululurullddddluuuuurrrrdddurdd,1111110/1111110/1111111/1111111/1110111/1110011/1111111,images/grid_0237_n7_seed237.svg,0.25,0.3409090909090909,0.13636363636363635,0.2727272727272727,0.4418604651162791,2.2,6.0,1.0,1.74928556845359,0,8.151479178335443,289
268,7,268,38,0,0,3,4,39,2,rrrrrldldlulldddddrrrrrruuudldllllurrru,1111110/1111100/1011000/1000101/1111111/1111111/1111111,images/grid_0268_n7_seed268.svg,0.15384615384615385,0.23076923076923078,0.2564102564102564,0.358974358974359,0.4473684210526316,2.1666666666666665,6.0,1.0,1.674979270186815,0,8.152861630234451,290
665,7,665,44,0,0,6,6,46,3,ddddddrrrrlluluruluuurrrrrdddluuldlulddrrdrrdd,1111111/1111111/1111111/1111111/1110111/1110001/1111101,images/grid_0665_n7_seed665.svg,0.1956521739130435,0.32608695652173914,0.17391304347826086,0.30434782608695654,0.5111111111111111,1.9166666666666667,6.0,1.0,1.3514395616855712,0,8.163907281981574,291
447,7,447,40,0,0,3,4,39,0,ddddrdldrrrrrruuuuuullllldddruurdrurddl,1111111/1111111/1111111/1110111/1100001/1100001/1111111,images/grid_0447_n7_seed447.svg,0.23076923076923078,0.3076923076923077,0.1794871794871795,0.28205128205128205,0.4473684210526316,2.1666666666666665,6.0,1.0,1.7716909687891083,0,8.170044580284578,292
594,7,594,42,3,0,4,4,41,0,dddrrrrrruuuuuullllddddldrruuuurrdldrddlu,0011111/0011111/0011111/1011111/1111111/1111111/1111111,images/grid_0594_n7_seed594.svg,0.2682926829268293,0.2926829268292683,0.17073170731707318,0.2682926829268293,0.4,2.411764705882353,6.0,1.0,1.717002296391344,0,8.197854522935573,293
912,7,912,38,0,0,0,4,38,1,rdldrdldddrrrrrrulluldllururrrruuudlul,1100111/1100011/1100001/1111111/1111100/1111111/1111111,images/grid_0912_n7_seed912.svg,0.21052631578947367,0.21052631578947367,0.23684210526315788,0.34210526315789475,0.6216216216216216,1.5833333333333333,6.0,1.0,1.2219065248845984,0,8.211705345773607,294
183,7,183,42,0,0,0,6,42,1,rdldrdldddrrrrrruuuuldddluulldldrruuururru,1100001/1100111/1101111/1111111/1111111/1111111/1111111,images/grid_0183_n7_seed183.svg,0.2619047619047619,0.2619047619047619,0.16666666666666666,0.30952380952380953,0.5609756097560976,1.75,6.0,1.0,1.2332207155790618,0,8.227104466957533,295
844,7,844,42,0,0,4,4,42,1,drudrddlldddrrrrrruuuuullldddlldrrrruuuldd,1100000/1111111/0011111/1111111/1111111/1111111/1111111,images/grid_0844_n7_seed844.svg,0.21428571428571427,0.30952380952380953,0.19047619047619047,0.2857142857142857,0.4146341463414634,2.3333333333333335,6.0,1.0,1.452966314513558,0,8.250164664564274,296
928,7,928,42,0,0,1,6,43,2,ddddrdrdrrrruuulddllululuuurddrrdduluuurrrd,1111111/1111001/1111100/1111111/1111111/0111111/0011111,images/grid_0928_n7_seed928.svg,0.27906976744186046,0.3023255813953488,0.13953488372093023,0.27906976744186046,0.5476190476190477,1.7916666666666667,4.0,1.0,0.9991315673568165,0,8.252407598308247,297
634,7,634,42,0,0,5,6,43,2,ddddddrruluruluuurrrrrddluldlulddrrddurddru,1111111/1111111/1111111/1111100/1110110/1110111/1110011,images/grid_0634_n7_seed634.svg,0.23255813953488372,0.3488372093023256,0.13953488372093023,0.27906976744186046,0.5952380952380952,1.6538461538461537,6.0,1.0,1.2385570913926631,0,8.296720350774958,298
636,7,636,43,0,0,0,6,46,4,ddddddrrrrrruuuudddlluuululddrddlulduuuuurrrrr,1111111/1111000/1111101/1111101/1111101/1111111/1111111,images/grid_0636_n7_seed636.svg,0.30434782608695654,0.30434782608695654,0.13043478260869565,0.2608695652173913,0.37777777777777777,2.5555555555555554,6.0,1.0,1.8019194155807616,0,8.350264232773691,299
796,7,796,37,0,0,5,6,37,1,dddruuurrrrrddlullldrdldrdlldlrrrrrru,1111111/1111111/1111011/1111000/0011000/0111001/1111111,images/grid_0796_n7_seed796.svg,0.13513513513513514,0.2702702702702703,0.21621621621621623,0.3783783783783784,0.5277777777777778,1.85,6.0,1.0,1.4239030865898141,0,8.43717635032973,300
346,7,346,42,0,0,6,6,42,1,ddddddrrrrullluuurudrdldrruuuurrdldrdldddr,1000111/1010111/1111111/1111111/1111110/1111110/1111111,images/grid_0346_n7_seed346.svg,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.5365853658536586,1.826086956521739,6.0,1.0,1.34009000064543,0,8.499803089048934,301
932,7,932,42,0,0,1,5,42,1,ddddddrrrrurululddllurulururllurrrrrdddluu,1111111/1111011/1110011/1111111/1111110/1111110/1111100,images/grid_0932_n7_seed932.svg,0.23809523809523808,0.2619047619047619,0.19047619047619047,0.30952380952380953,0.5609756097560976,1.75,6.0,1.0,1.3616778865306827,0,8.50210133885588,302
172,7,172,45,0,0,3,6,45,1,ddddddrrrrrrulluuuulddddllurulurulurrrrrldddr,1111111/1111110/1111110/1111111/1111100/1111111/1111111,images/grid_0172_n7_seed172.svg,0.2222222222222222,0.28888888888888886,0.17777777777777778,0.3111111111111111,0.45454545454545453,2.142857142857143,6.0,1.0,1.7261494247992246,0,8.550857645995396,303
446,7,446,42,0,0,6,0,44,3,dddrrruuullrrrrrddddddllllrurruuuuldddlllldd,1111111/1001111/1001111/1111111/1111111/1001111/1011111,images/grid_0446_n7_seed446.svg,0.18181818181818182,0.3181818181818182,0.25,0.25,0.32558139534883723,2.933333333333333,6.0,1.0,1.4360439485692011,0,8.574982723719296,304
189,7,189,38,0,0,0,6,38,1,rrrldlldrdldddrrrrrrulllllururdrrruuuu,1111001/1110001/1100001/1111001/1111111/1111111/1111111,images/grid_0189_n7_seed189.svg,0.18421052631578946,0.18421052631578946,0.23684210526315788,0.39473684210526316,0.4864864864864865,2.0,6.0,1.0,1.5217718205053643,0,8.606124161939427,305
177,7,177,40,0,0,1,6,41,2,ddddddrrrrrrluurlldluuuulddddluuuuurrrrrd,1111111/1111001/1111000/1111000/1111111/1111110/1111111,images/grid_0177_n7_seed177.svg,0.2682926829268293,0.2926829268292683,0.14634146341463414,0.2926829268292683,0.35,2.7333333333333334,6.0,1.0,1.9482185594936612,0,8.62037714662,306
926,7,926,42,0,0,5,5,44,3,dddduruuurrrrrddluldluldddddllrrruuurrrdddlu,1111111/1111111/1111111/1111111/1011001/0011011/1111011,images/grid_0926_n7_seed926.svg,0.22727272727272727,0.3409090909090909,0.1590909090909091,0.2727272727272727,0.46511627906976744,2.0952380952380953,5.0,1.0,1.341809790819559,0,8.636205700207386,307
884,7,884,43,0,0,6,6,42,0,ddddrddrrulurrrulllluuurrrrrdlllldrrrrdddd,1111111/1111111/1111111/1111111/1111111/0111001/0111001,images/grid_0884_n7_seed884.svg,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.35714285714285715,0.3902439024390244,2.4705882352941178,5.0,1.0,1.419098597860567,0,8.638358799078226,308
771,7,771,41,0,0,1,2,41,1,ddddddrrrrrruluruluruulldrdlldddlluruluru,1000111/1010111/1111111/1111011/1111011/1111011/1111111,images/grid_0771_n7_seed771.svg,0.24390243902439024,0.2682926829268293,0.21951219512195122,0.2682926829268293,0.6,1.64,6.0,1.0,1.3821722034536796,0,8.648573759161883,309
455,7,455,41,0,0,5,1,40,0,ddddddrrrrrulurulllurrrruuldluldlulddddd,1111111/1111111/1111111/1111110/1100110/1100110/1111110,images/grid_0455_n7_seed455.svg,0.2,0.325,0.225,0.25,0.5128205128205128,1.9047619047619047,6.0,1.0,1.60073679180682,0,8.68496447954042,310
753,7,753,42,0,0,4,0,42,1,rrrrrrddddddlllurrululurrduulllllddrdddluu,1111111/1111111/1001111/1101111/1100111/1101111/1101111,images/grid_0753_n7_seed753.svg,0.19047619047619047,0.2857142857142857,0.2619047619047619,0.2619047619047619,0.43902439024390244,2.210526315789474,6.0,1.0,1.6408902387494626,0,8.700236551231125,311
238,7,238,43,0,0,1,5,44,2,rrrlldldddddrrrrrrullllluuurrrdlldrrrruuuuld,1111011/1100011/1111101/1111101/1111111/1111111/1111111,images/grid_0238_n7_seed238.svg,0.18181818181818182,0.20454545454545456,0.25,0.36363636363636365,0.37209302325581395,2.588235294117647,6.0,1.0,1.6470588235294115,0,8.77951323607321,312
725,7,725,40,1,0,0,2,39,0,dddddrrrrrruuuuuuldldrdldrdlluldluuuuru,0010011/1110111/1100111/1100111/1111111/1111111/1111111,images/grid_0725_n7_seed725.svg,0.3076923076923077,0.28205128205128205,0.1794871794871795,0.23076923076923078,0.5263157894736842,1.8571428571428572,6.0,1.0,1.6983385238216198,0,8.791660874556909,313
77,7,77,41,1,0,4,1,40,0,dddddrrrrrruuuuuuldddldrdlluuuuldldrddlu,0000011/1011011/1111011/1111111/1111111/1111111/1111111,images/grid_0077_n7_seed77.svg,0.275,0.35,0.175,0.2,0.46153846153846156,2.1052631578947367,6.0,1.0,1.7440043711348308,0,8.824562168357984,314
805,7,805,42,0,0,6,6,42,1,ddddrrrrurruuulllllddrurrrdlldllddldrrrrrr,1111111/1111111/1111111/1111111/1111100/1100000/1111111,images/grid_0805_n7_seed805.svg,0.11904761904761904,0.2619047619047619,0.23809523809523808,0.38095238095238093,0.4146341463414634,2.3333333333333335,6.0,1.0,1.4907119849998598,0,8.847811731573866,315
474,7,474,42,0,0,0,2,42,1,rddddlddrurdrrrruuldlulduluurrrruuldluldlu,1111111/0111111/0111111/0110000/1111111/1111111/1111111,images/grid_0474_n7_seed474.svg,0.2619047619047619,0.2619047619047619,0.21428571428571427,0.2619047619047619,0.6829268292682927,1.4482758620689655,4.0,1.0,0.9316728335245723,0,8.87485287110515,316
908,7,908,39,0,0,0,6,42,4,ddddddrrrrruuurudlddlluuuulddddluuuuurrrrr,1111111/1111000/1111001/1111011/1111010/1111110/1111110,images/grid_0908_n7_seed908.svg,0.30952380952380953,0.30952380952380953,0.11904761904761904,0.2619047619047619,0.34146341463414637,2.8,6.0,1.0,1.7962924780409975,0,8.945518554769766,317
597,7,597,41,0,0,1,5,40,0,ddddddrrrrrrulluldllurulurulurrdrurrddlu,1111111/1111111/1110011/1110000/1111100/1111111/1111111,images/grid_0597_n7_seed597.svg,0.225,0.25,0.2,0.325,0.6153846153846154,1.6,6.0,1.0,1.3564659966250538,0,8.963713402106674,318
200,7,200,44,0,0,6,6,46,3,ddddddrrrluluruluuurrrrrdddluuldlulddrrddurrdd,1111111/1111111/1111111/1111111/1110111/1110101/1111001,images/grid_0200_n7_seed200.svg,0.21739130434782608,0.34782608695652173,0.15217391304347827,0.2826086956521739,0.5333333333333333,1.84,6.0,1.0,1.286234815265082,0,8.96684336329272,319
589,7,589,38,0,0,3,1,38,1,ddddddrudrrrrrullluruullurrrrulllllddd,1111111/1111111/1111100/1100100/1001100/1101111/1111111,images/grid_0589_n7_seed589.svg,0.18421052631578946,0.2631578947368421,0.2631578947368421,0.2894736842105263,0.40540540540540543,2.375,6.0,1.0,1.6909686573085854,0,8.991648795790027,320
996,7,996,38,0,0,3,0,39,2,drurrrrrdddluuldllurddddlrrrrdlllllluuu,1111111/1111111/0011111/1001011/1001000/1011111/1111111,images/grid_0996_n7_seed996.svg,0.1794871794871795,0.2564102564102564,0.28205128205128205,0.28205128205128205,0.4473684210526316,2.1666666666666665,6.0,1.0,1.5723301886761007,0,9.003457187837054,321
436,7,436,37,2,0,0,1,41,5,ddddrrrruuurrdldrdllllluurulruurrrrulllll,0111111/0011111/1010000/1110111/1110111/1100111/1111111,images/grid_0436_n7_seed436.svg,0.21951219512195122,0.17073170731707318,0.2926829268292683,0.3170731707317073,0.45,2.1578947368421053,5.0,1.0,1.4604670447906956,0,9.022158656552179,322
